,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,0.18375000655651091,0.18398148864507674,0.1681481495499611,0.13111111149191856,0.1681481495499611,0.13111111149191856,0.13111111149191856,0.13194444999098778,0.13180555626749993,0.13305556103587152,0.1681481495499611,0.13111111149191856,0.167962958663702,0.16120370849967003
Insertion,0.820462965965271,0.8196296215057373,0.8856944680213928,0.944444453716278,0.8859259486198425,0.948888897895813,0.9227314949035644,0.9286111116409301,0.9292592763900757,0.9204629778861999,0.884074079990387,0.9370370149612427,0.8705555558204651,0.8706481575965881
MuFidelity,-0.046680366608229364,-0.047817419263142605,0.029503263795668838,0.5460189825726045,0.6852939282375402,0.6166630470495462,0.7431679002986961,0.5785945519614341,0.6480993025541996,0.6498942967484098,0.010937762549739275,0.005697750873157008,-0.006887310331075465,0.010519137910510687
CosSim,0.09005140571161971,0.09005140635135156,0.4710016553851248,0.6064821466923849,0.7943331025176104,0.6850872268004845,0.8833533353917854,0.770138409880483,0.6427291144341044,0.6159240521786526,0.2634903452738763,0.08330766335433253,0.21541945957977285,0.20620058985202
SSIM,0.4006353724021718,0.4006353711455721,0.8658117384365568,0.95728022351861,0.9796696929136912,0.9632213450471561,0.9851749102771283,0.967582554568847,0.9601838590204717,0.9570642128090064,0.8316258362097535,0.0025904592690303894,0.4063532429928677,0.3243364563244073
Conciseness,0.540426311728395,0.540426311728395,0.987666538065844,0.9930658436213988,0.9977274091220852,0.9946099108367632,0.9972805212620031,0.987251800411523,0.9870511831275722,0.987098336762689,0.964182098765432,0.0,0.0807349537037037,0.0841017232510288
F1,0.032049115593718126,0.032049115593718126,0.5493174530460595,0.5413248876306034,0.7537769295632661,0.6365834986779121,0.8575049997387048,0.3056156709584475,0.2984248339950063,0.2976717392336955,0.1928189876614573,0.02736112696739525,0.019632352257975206,0.019447088089284897
MAE,0.21744115370978007,0.21744115399755454,0.010303819444540247,0.004584833676321587,0.0013126929013526662,0.0034817601166508053,0.0010055638782808705,0.0029419791126607565,0.003171466415008625,0.003645277603834133,0.02951292438281186,0.6047278071414688,0.16839683378224785,0.1924111334645766
IoU,0.016483624453466655,0.016483624453466655,0.41814557822424403,0.39227073137523016,0.7206275631865211,0.49329717506902054,0.8301183039272619,0.1850207326235668,0.18070379267467224,0.18016556578910442,0.10954273569312387,0.014095936213991763,0.009964092297687667,0.009869502210533529
PR,0.03767492214981753,0.03767492214981753,0.484809523809524,0.4055565476190477,0.8397222222222223,0.5189761904761909,0.9258333333333333,0.2020998885378809,0.19796301988005024,0.19662647096127078,0.14133350394461505,0.014095936213991763,0.02720428658921174,0.0271096965020576
RE,0.8083974107504928,0.8083974107504928,0.7206654721417157,0.8857542034675795,0.7206654721417157,0.8682225157925094,0.8301272776972715,0.8485619300332395,0.8467370955110367,0.8410870850682629,0.5470923366375143,1.0,0.920259805708476,0.9160931390418092
EBPG,0.047039020722149875,0.047039020910936716,0.5316666858891645,0.4416294770687818,0.8397222224374612,0.5658333549648523,0.9258333335071802,0.5326122929838796,0.5720819004004201,0.5063232236417632,0.14489366114139557,0.018387293866253457,0.08260984684845123,0.057046660210859655
RRA,0.41289519140989733,0.41289519140989733,0.9840476190476192,0.9639318977591035,1.0,0.9971428571428571,1.0,0.8983694561157796,0.896842174369748,0.8807608251633987,0.522640595821662,0.17515627805609418,0.33040239845938385,0.34387806372549024
cpa!=,0.046342660950439554,0.046342660974889205,0.5350595238095239,0.4454364479742562,0.8541666665833333,0.5637530524363858,0.9374999999333333,0.6020139666687684,0.6680400689798801,0.5989743430972204,0.14509692676103464,0.014247447678973079,0.14678926355914945,0.10041816940702666
cpl!=,0.6091946102534139,0.6091946136217269,0.7063059202189212,0.7338344858118251,0.8473453401535618,0.7266432218062229,0.9168919085472691,0.7724098397201399,0.8086089449355407,0.8085537299611097,0.6965643527586038,0.6650646919104605,0.7528707565940095,0.7655144602236035
cor!=,0.32776863560192676,0.327768637298308,0.6206827220142227,0.5896354668930406,0.8507560033684476,0.6451981371213045,0.9271959542403012,0.6872119031944541,0.7383245069577106,0.7037640365291651,0.4208306397598192,0.33965606979471674,0.4498300100765795,0.432966314815315
cpa>,0.03911386866304102,0.039113868661270736,0.3918589743589744,0.5466108847186143,0.8541666665833333,0.6977740395008516,0.9374999999333333,0.7041870597432116,0.5093271338527086,0.456630309813133,0.13854088949412682,0.01001769864210303,0.10483579818691716,0.08195369489192471
cpl>,0.6156127196194071,0.6156127230703269,0.7259475320623416,0.7731822377501725,0.8270960108983207,0.7649686960835057,0.9043699757802177,0.7715647257884611,0.797872248128285,0.8054275333177733,0.7227423402634,0.7206923527450805,0.7570623038260816,0.7503811467163255
cor>,0.32736329414122406,0.32736329586579876,0.5589032532106579,0.6598965612343933,0.8406313387408272,0.7313713677921786,0.9209349878567756,0.7378758927658362,0.6535996909904969,0.6310289215654531,0.43064161487876335,0.3653550256935917,0.43094905100649933,0.41616742080412505
cpa<,1.0,1.0,1.0,0.36770611951335186,1.0,0.43842477107802197,1.0,0.47590734051171835,1.0,1.0,1.0,1.0,0.23086913468546966,0.1536874896830897
cpl<,0.1895201769537396,0.18952018162608147,0.2880132688492064,0.6156454613095237,0.8867895585317461,0.6094527529761904,0.9331539374608843,0.75027958463363,0.36974789746176634,0.36025772907147335,0.5464691220238095,0.017566177189350128,0.6466999531502406,0.6315905877132975
cor<,0.5947600884768697,0.5947600908130408,0.6440066344246033,0.4916757904114378,0.9433947792658731,0.5239387620271062,0.9665769687304422,0.6130934625726742,0.6848739487308831,0.6801288645357367,0.7732345610119047,0.508783088594675,0.43878454391785515,0.3926390386981936
cor_nosign,0.32776863560192676,0.327768637298308,0.6206827220142227,0.5896354668930406,0.8507560033684476,0.6451981371213045,0.9271959542403012,0.6872119031944541,0.7383245069577106,0.7037640365291651,0.4208306397598192,0.33965606979471674,0.4498300100765795,0.432966314815315
cor_sign,0.46106169130904695,0.46106169333941976,0.6014549438176306,0.5757861758229156,0.8920130590033502,0.6276550649096424,0.9437559782936088,0.6754846776692552,0.66923681986069,0.6555788930505949,0.601938087945334,0.4370690571441334,0.43486679746217727,0.4044032297511594
Time,6.3945206006368,5.953893661499023,4.053473869959513,6.539364655812581,0.20834068457285562,6.888837019602458,24.66289222240448,18.526193896929424,18.017628391583763,18.309377233187355,48.142126401265465,830.0814926624298,94.36683913071951,29.836227695147194
