,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,4.105118910471599,2.200343410174052,2.0701424280802407,2.4842156966527305,2.1352402369181314,2.2026040156682334,2.070213357607524,2.2659111022949214,2.17560609181722,2.2003018856048584,2.3044669628143306,2.3051514228185015,2.135228912035624,2.0993036031723022
Insertion,2.1621211369832354,2.1352074543635053,2.096854647000631,2.150752941767375,2.135240832964579,2.0701642831166587,2.2003237406412763,2.1352438131968183,2.2003610928853354,2.1359628438949585,2.031106948852539,2.1875864267349243,2.1198544899622602,2.0890553792317705
MuFidelity,37.04355855782827,34.868726929028824,34.79061782360077,25.71424702803294,25.61880151430766,25.753151973088585,25.32845596472422,25.38975516955058,25.54824411869049,25.623856981595356,34.604401985804245,34.402452508608505,34.587575395902,34.74731981754303
CosSim,0.0,0.0,0.06512204806009927,0.0,0.13030370076497394,0.06516774495442709,0.07815420627593994,0.10417342185974121,0.06513198216756186,0.03905892372131348,0.03906846046447754,0.06515284379323324,0.10422786076863608,0.0
SSIM,0.35138845443725586,0.41649023691813153,0.35201072692871094,1.0415335496266684,1.1242659886678061,1.0686596234639485,1.1847652991612752,1.080609957377116,1.119667689005534,1.0414985815684,0.47636568546295166,0.37746230761210126,0.3123696645100912,0.4819442828496297
Conciseness,0.13018449147542316,0.0,0.0651101271311442,0.08082469304402669,0.0,0.06513893604278564,0.0,0.0,0.0,0.06510416666666666,0.0,0.039063096046447754,0.0,0.06508727868398032
F1,1.0806272427241008,1.2498611211776733,1.18477463722229,1.5378363927205405,1.5363152821858725,1.5362795193990073,1.6014073292414348,1.5375685691833496,1.6013975938161216,1.5363115072250366,1.184795101483663,1.1861421664555867,1.145716309547424,1.0155395666758218
MAE,0.14328340689341226,0.1432595650355021,0.27352213859558105,0.20835717519124347,0.27356982231140137,0.18229126930236816,0.31249920527140296,0.2474262317021688,0.20837028821309408,0.20833849906921387,0.14323671658833823,0.2084114154179891,0.07816672325134277,0.1433314879735311
IoU,1.0414177179336548,1.0806026061375937,0.9763741493225098,1.3934320211410522,1.5621834993362427,1.4324579636255899,1.3290830453236897,1.562243103981018,1.4737900098164878,1.393405596415202,1.080611745516459,1.0415011644363403,1.1457194884618125,0.9763608376185099
PR,1.119724909464518,1.2160303195317586,1.1721940835316977,1.4710885286331177,1.6015547513961792,1.5369580189387002,1.3465925057729087,1.6020601987838745,1.601433555285136,1.6027569770812988,1.0477064053217569,1.0155373811721802,1.0942395528157554,1.0805722077687583
