,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,7.4360207716623945,1.9399404525756836,1.9009113311767578,1.9399603207906086,1.8748591343561807,1.8357743819554648,1.9008900721867878,1.8494043747584024,1.874792178471883,1.8760067224502563,1.9019232193628945,1.8364369869232178,1.835809548695882,1.835835576057434
Insertion,4.375249743461609,1.7713592449824014,1.83572252591451,1.7320656776428223,1.8361492951711018,1.8357805411020915,1.8357874949773154,1.8748454252878826,1.8097480138142905,1.8357749780019124,1.7446664969126384,1.835784912109375,1.7316585779190063,1.8418596188227336
MuFidelity,31.45546714464823,20.986677408218384,21.117667953173317,20.835365653038025,20.79701761404673,20.79655945301056,20.666184425354004,20.885050892829895,20.796076059341434,20.965211590131126,21.590764522552487,20.79484224319458,20.796204010645546,20.8662756284078
CosSim,0.1042004426320394,0.0,0.0,0.0,0.0390625,0.0,0.0,0.03904521465301514,0.1433020830154419,0.14364163080851236,0.0,0.008354584376017254,0.06509621938069662,0.06516675154368082
SSIM,0.35146872202555335,0.520756443341573,0.3522296746571859,1.3937046130498252,1.3279191652933757,1.2895250320434568,1.3280202945073445,1.3540196418762207,1.327889561653137,1.3930600881576536,0.45568227767944336,0.37680546442667645,0.4165971279144287,0.3905312220255534
Conciseness,0.03906130790710449,0.0,0.039061903953552246,0.10416567325592041,0.0,0.20846088727315265,0.10415693124135336,0.10418117046356201,0.0,0.0,0.0,0.06510615348815918,0.0,0.039060115814208984
F1,1.4590676625569663,1.3280268510182698,1.3280065854390464,1.6927212476730347,1.7450602849324546,1.6793582836786904,1.680239240328471,1.6801454623540242,1.8488041559855144,1.8488162755966187,1.3072039683659873,1.2897137800852458,1.367061138153076,1.3670510053634644
MAE,0.20834863185882568,0.2734671036402384,0.20839055379231772,0.1432416836420695,0.31324783960978186,0.27345617612202966,0.27346690495808923,0.22139191627502441,0.27345259984334314,0.2734424670537313,0.1432530085245768,0.31252165635426843,0.2084006865819295,0.2734760443369547
IoU,1.3279728094736736,1.3539892435073853,1.249831716219584,1.5753583113352458,1.640489896138509,1.640824278195699,1.6013870636622112,1.6664453347524006,1.6404505570729573,1.6795170307159424,1.2889176607131958,1.249852180480957,1.2888719638188681,1.2498501936594646
PR,1.354067325592041,1.2889558076858518,1.2896227836608887,1.6801140705744424,1.7316234111785889,1.8096812566121419,1.8097482124964397,1.617644230524699,1.7723623911539714,1.8103476365407307,1.2889343500137327,1.28895898660024,1.250397761662801,1.2181719144185383
RE,1.249892711639404,1.2889365355173745,1.3291253646214805,1.6404485702514648,1.7056127389272053,1.6801462570826213,1.6803236802419028,1.820981502532959,1.7055732011795044,1.744645039240519,1.3540788491566975,1.2889891862869263,1.2896716594696047,1.3670963048934934
EBPG,0.1432796319325765,0.03909945487976074,0.0,0.10423401991526285,0.10417799154917398,0.2089764674504598,0.1692857344945272,0.14328022797902426,0.14331241448720297,0.20836591720581055,0.10421176751454672,0.03906548023223877,0.07815539836883545,0.10417739550272623
RRA,0.0,0.16927341620127362,0.10416785875956217,0.10417540868123373,0.03905296325683594,0.0651081403096517,0.06510913372039795,0.0,0.06510714689890543,0.0,0.0,0.0,0.06510615348815918,0.16927321751912436
cpa!=,0.1431882381439209,0.1431800921758016,0.14321625232696533,0.2082592248916626,0.20828823248545328,0.247344970703125,0.20830174287160239,0.27338624000549316,0.20825505256652832,0.2733957767486572,0.20827631155649823,0.20831604798634845,0.14318843682607016,0.07812857627868652
cpl!=,0.07812619209289551,0.16924897829691568,0.06509125232696533,0.10416368643442789,0.039061903953552246,0.10415812333424887,0.14324426651000977,0.0651081403096517,0.16925772031148273,0.10416825612386069,0.0390625,0.14320929845174155,0.20830074946085614,0.23433983325958252
cor!=,0.2734156449635824,0.24737576643625894,0.28643786907196045,0.3515380620956421,0.3782866398493449,0.3124906619389852,0.3515007098515829,0.27340590953826904,0.35152971744537354,0.3515146176020304,0.35154084364573157,0.2734106779098511,0.20831982294718424,0.31245032946268714
