,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
Deletion,3.9719337224960327,2.070685823758443,2.3311038812001543,2.2660015026728315,2.120554645856221,2.2398511568705244,2.1359097957611084,2.2654040654500323,2.2014276186625166,2.1361571550369267,2.4086282650629682,2.1738827228546143,2.1352219581604,2.1219291289647417
Insertion,2.1358325084050493,2.135829130808512,2.1398760875066123,2.1742870410283404,2.1352356672286987,2.1096664667129517,2.0705920457839966,2.213345368703206,2.2003428141276045,2.2393969694773355,2.1352144082387285,2.110076149304708,2.135252157847087,2.070934772491455
MuFidelity,36.5080718199412,35.00196119149526,34.59491471449534,25.52926441033681,25.608380834261574,25.491272012392677,25.391812920570377,25.25499363740285,25.510320663452145,25.49777587254842,34.54916576544444,34.61441457271576,34.84989583492279,34.42593514919281
CosSim,0.0,0.0,0.06512900193532309,0.0,0.06511310736338297,0.03906667232513428,0.0,0.06511410077412924,0.0,0.0,0.0,0.0,0.03909766674041748,0.0
SSIM,0.4816381136576334,0.481614867846171,0.352175235748291,1.1196239789326987,1.0545273621877036,1.1066442728042603,1.055410305658976,1.1195560296376545,1.1066734790802002,1.119671066602071,0.3514532248179118,0.3515052795410156,0.4242819547653198,0.40070394674936927
Conciseness,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0651627779006958,0.0,0.0,0.06515979766845703,0.0,0.0,0.0710378090540568,0.0025397539138793945
F1,1.130833625793457,1.1511343717575073,1.122128963470459,1.562337080637614,1.5623597304026287,1.536704699198405,1.5627203385035195,1.6025489568710327,1.6014309724171956,1.603115200996399,1.120289365450541,1.1456702152887979,1.1404188474019368,1.141588886578878
MAE,0.27343789736429847,0.14323294162750244,0.20838956038157144,0.20833114782969156,0.27343829472859704,0.1432265837987264,0.2083265781402588,0.2083049217859904,0.20835737387339273,0.14323453108469644,0.20845512549082437,0.20837724208831787,0.18235782782236734,0.22549450397491455
IoU,1.0545893510182698,1.1457139253616333,1.0805912812550862,1.4321563641230264,1.4972384770711265,1.471212108929952,1.448399821917216,1.53631329536438,1.461131970087687,1.406103571256002,1.0153996944427488,0.9850058952967325,1.1456725994745889,0.976467529932658
PR,1.2108254432678223,1.0810192426045737,1.0158956050872803,1.5363230307896933,1.601954698562622,1.5362870693206787,1.4711610476175945,1.538427472114563,1.458137035369873,1.6013572613398235,1.1457359790802,1.1462891101837156,1.0415609677632651,1.315023899078369
RE,1.0909485816955566,1.1544479926427207,1.120307445526123,1.5363423029581704,1.4972428480784097,1.4978889624277751,1.5363407135009766,1.60207728544871,1.394692063331604,1.7316343386967978,1.1460487047831216,1.0415629545847573,1.146275202433268,1.1196734507878623
EBPG,0.23494362831115723,0.03906428813934326,0.0,0.10418434937795004,0.0,0.07813096046447754,0.0651101271311442,0.0,0.13026495774586994,0.14496763547261557,0.06517072518666586,0.1432490348815918,0.10416646798451742,0.10418534278869629
RRA,0.0,0.06510714689890543,0.06510317325592041,0.03906726837158203,0.10417024294535318,0.06510516007741293,0.03906726837158203,0.1432319482167562,0.03905951976776123,0.012487173080444336,0.06510317325592041,0.0,0.10416785875956217,0.0
cpa!=,0.2733898162841797,0.07811903953552246,0.10414659976959229,0.20829061667124432,0.14319996039072672,0.20830591519673666,0.20826995372772217,0.14321506023406982,0.2733621994654337,0.29880980650583905,0.14314194520314535,0.20827114582061768,0.14321565628051758,0.20825982093811035
cpl!=,0.039060115814208984,0.16924619674682617,0.10416309038798013,0.1432208220163981,0.1301795244216919,0.14321784178415933,0.10416567325592041,0.14322002728780112,0.039060115814208984,0.07812082767486572,0.1041551431020101,0.039060115814208984,0.16925493876139325,0.0443798303604126
cor!=,0.3124847014745077,0.24735848108927408,0.24735132853190103,0.3128157059351603,0.210339625676473,0.35153210163116455,0.27340690294901526,0.27342001597086585,0.3131218751271566,0.24757047494252524,0.20830512046813965,0.3124944368998209,0.14321366945902506,0.32012879848480225
cpa>,0.07811784744262695,0.16926129659016928,0.16926050186157227,0.20832637945810953,0.14322559038798013,0.20832101504007977,0.2083114782969157,0.14322320620218912,0.2734371026357015,0.2738451957702637,0.1692620913187663,0.10416348775227866,0.20831445852915448,0.06510615348815918
cpl>,0.13018449147542316,0.039060115814208984,0.06509820620218912,0.03905892372131348,0.14323016007741293,0.06510019302368164,0.14322837193806967,0.2083200216293335,0.07812023162841797,0.0,0.10415037473042807,0.03905951976776123,0.10415236155192056,0.07812082767486572
cor>,0.14321347077687582,0.27339955170949304,0.2083094914754232,0.2473690112431844,0.20828445752461752,0.2864239613215128,0.20831843217213947,0.2733908096949259,0.2734154462814331,0.3515201807022095,0.20830869674682617,0.31245529651641846,0.20831445852915445,0.20830074946085614
