,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
cpl!=,0.617879977562116,0.6178799805227165,0.7136876942984026,0.7323126505308954,0.8571588952787946,0.7258900752507834,0.9132250715740751,0.7739984838819318,0.8082545113701245,0.8120630841978368,0.7069732845761804,0.6645374648560864,0.7557366499014103,0.7667637047296655
cor!=,0.33087194308706036,0.3308719446273968,0.62729027572063,0.5864608461170234,0.8627461142760641,0.6433159167246043,0.9241125357653708,0.6855167785404779,0.734911873906093,0.7026050824045187,0.4254897519009447,0.33934919551576337,0.45158157200076127,0.43426728757640526
cpa>,0.03656881763055354,0.036568817602879784,0.39576923076923076,0.5421248217279577,0.8683333332733334,0.6949322416280391,0.9349999999566666,0.6921740977016622,0.5039592422863179,0.452644334401465,0.13709226222596738,0.010006631889625832,0.10006538909253679,0.08070693270607335
cpl>,0.6166493293122878,0.616649333198416,0.735979897970387,0.7725662074941967,0.8387537074941965,0.764948151938641,0.9010494589333972,0.7729288278124588,0.7991044516536732,0.8125164735736409,0.7333140580232971,0.7206828772173997,0.7627468704858233,0.7554088603964402
cor>,0.32660907347142065,0.32660907540064793,0.5658745643698089,0.6573455146110773,0.853543520383765,0.7299401967833401,0.918024729445032,0.7325514627570605,0.6515318469699956,0.6325804039875529,0.4352031601246322,0.3653447545535128,0.4314061297891801,0.4180578965512568
cpa<,1.0,1.0,1.0,0.36527598955466,1.0,0.43805612069389177,1.0,0.45705910232722513,1.0,1.0,1.0,1.0,0.24562949897358183,0.1675345326093828
cpl<,0.1921227246357335,0.19212272899680666,0.28443452380952383,0.6131346726190476,0.8929315476190478,0.6084523809523809,0.9303089984825679,0.7487442940050174,0.37528481903009936,0.3588857604534853,0.5513244047619048,0.018222764166574625,0.6476682776660911,0.6333532484687037
cor<,0.5960613623178668,0.5960613644984034,0.6422172619047618,0.48920533108685377,0.9464657738095239,0.5232542508231364,0.9651544992412839,0.6029016981661213,0.6876424095150497,0.6794428802267427,0.7756622023809523,0.5091113820832873,0.4466488883198364,0.4004438905390432
cor_nosign,0.33087194308706036,0.3308719446273968,0.62729027572063,0.5864608461170234,0.8627461142760641,0.6433159167246043,0.9241125357653708,0.6855167785404779,0.734911873906093,0.7026050824045187,0.4254897519009447,0.33934919551576337,0.45158157200076127,0.43426728757640526
cor_sign,0.4613352178946437,0.46133521994952564,0.6040459131372854,0.5732754228489656,0.9000046470966444,0.6265972238032382,0.9415896143431579,0.6677265804615908,0.6695871282425226,0.6560116421071478,0.6054326812527923,0.4372280683184,0.43902750905450827,0.4092508935451501
Time,6.315499742825827,6.133453448613484,4.15460447470347,6.536438663800558,0.2734659115473429,7.096118330955505,24.755080143610634,18.492187460263573,18.058507243792217,18.204363187154136,44.67765132586162,936.3186148802439,94.18879071871439,29.685160120328266
